"","id","display_name","artists","artists_IDs","yr","danceability","energy","key","loudness","liveness","tempo","uri","url"
"10.95","7KTDSXZGdlsbUsdPnZsJMr","La Noche No Es para Mí","Video","0LuyuzBL0JID94ItZcMYFp","1983",0.581,0.906,1,-4.46,0.367,166.927,"spotify:track:7KTDSXZGdlsbUsdPnZsJMr","https://open.spotify.com/track/7KTDSXZGdlsbUsdPnZsJMr"
"10.96","7M65iLprqQ9UJNqer4g6AM","Llamando a la tierra","M-Clan","4oVqMVHC03xnYJ7fyb1dh6","2000",0.521,0.882,9,-6.51,0.204,116.902,"spotify:track:7M65iLprqQ9UJNqer4g6AM","https://open.spotify.com/track/7M65iLprqQ9UJNqer4g6AM"
"10.97","7w0yFmouLHqp7LbBudHV8G","¿Quién Compra Una Canción?","Sergio Y Estibaliz","3MWGlOeCsA70Lu9eURTzlV","1976",0.616,0.681,2,-5.84,0.128,91.37,"spotify:track:7w0yFmouLHqp7LbBudHV8G","https://open.spotify.com/track/7w0yFmouLHqp7LbBudHV8G"
"10.98","7ziHnshbknkpFLDW5yGBjO","Never Ever","All Saints","5TDVKqW9uhqGjwwwKGuma4","1998",0.738,0.541,1,-5.485,0.0492,134.187,"spotify:track:7ziHnshbknkpFLDW5yGBjO","https://open.spotify.com/track/7ziHnshbknkpFLDW5yGBjO"
"11.1","05Zcw1sWmSu3wfbaLTeosp","Y sólo se me ocurre amarte (Unplugged) - En directo","Alejandro Sanz","5sUrlPAHlS9NEirDB8SEbF","2002",0.677,0.843,11,-6.039,0.973,145.965,"spotify:track:05Zcw1sWmSu3wfbaLTeosp","https://open.spotify.com/track/05Zcw1sWmSu3wfbaLTeosp"
"11.2","06owagph3RTPTABRymYPO3","Atrevete","Chenoa","0i3ypO6G38iZmANDHWZxlY","2002",0.665,0.917,5,-4.35,0.358,127.978,"spotify:track:06owagph3RTPTABRymYPO3","https://open.spotify.com/track/06owagph3RTPTABRymYPO3"
"11.3","06yREZ9X92R2e9RJpdzZ2O","Nutbush City Limits","Ike & Tina Turner","1ZikppG9dPedbIgMfnfx8k","1988",0.687,0.886,7,-5.846,0.0292,76.523,"spotify:track:06yREZ9X92R2e9RJpdzZ2O","https://open.spotify.com/track/06yREZ9X92R2e9RJpdzZ2O"
"11.4","06Zz2l7cVTCTgCNDe1bnEF","Have A Nice Day","Bon Jovi","58lV9VcRSjABbAbfWS6skp","2005",0.494,0.896,4,-4.056,0.213,130.046,"spotify:track:06Zz2l7cVTCTgCNDe1bnEF","https://open.spotify.com/track/06Zz2l7cVTCTgCNDe1bnEF"
"11.5","0AQHfKjzky28rf5ytfBANJ","High","Lighthouse Family","6edGSAX5dVpeJVwu1Q0NwJ","1998",0.666,0.626,10,-8.47,0.116,102.316,"spotify:track:0AQHfKjzky28rf5ytfBANJ","https://open.spotify.com/track/0AQHfKjzky28rf5ytfBANJ"
"11.6","0F0MA0ns8oXwGw66B2BSXm","Let's Dance - 1999 Remastered Version","David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","1983",0.619,0.703,10,-9.414,0.163,115.043,"spotify:track:0F0MA0ns8oXwGw66B2BSXm","https://open.spotify.com/track/0F0MA0ns8oXwGw66B2BSXm"
"11.7","0nQLxiNGbbUoSGrxksETLm","The Power","SNAP!","2FrKQPjJe4pVMZOgm0ESOx","1990",0.74,0.88,0,-7.693,0.341,108.9,"spotify:track:0nQLxiNGbbUoSGrxksETLm","https://open.spotify.com/track/0nQLxiNGbbUoSGrxksETLm"
"11.8","0S0cwed8nKU6bKRe9zaBfS","Papeles Mojados","Chambao","2qhLqZ1pkiUl5HNrU2Nz0R","2008",0.675,0.821,9,-8.023,0.12,96.072,"spotify:track:0S0cwed8nKU6bKRe9zaBfS","https://open.spotify.com/track/0S0cwed8nKU6bKRe9zaBfS"
"11.9","0t3yaLPmfvNfsShotQeXxs","No Hago Otra Cosa Que Pensar en Ti","Joan Manuel Serrat","1t7t8q4zoYHp22JLIx3FM7","1981",0.371,0.294,7,-13.888,0.95,74.807,"spotify:track:0t3yaLPmfvNfsShotQeXxs","https://open.spotify.com/track/0t3yaLPmfvNfsShotQeXxs"
"11.10","0Z3xhSOhrawLV81YdiDiiJ","Venus","Shocking Blue","5WimOFbBnCU5wI6t5PPpEk","1970",0.691,0.762,11,-6.47,0.0804,128.111,"spotify:track:0Z3xhSOhrawLV81YdiDiiJ","https://open.spotify.com/track/0Z3xhSOhrawLV81YdiDiiJ"
"11.11","13hnZOARWepu30E9lhn4jO","Vive El Verano","Paulina Rubio","1d6dwipPrsFSJVmFTTdFSS","2001",0.765,0.834,7,-8.316,0.0567,123.994,"spotify:track:13hnZOARWepu30E9lhn4jO","https://open.spotify.com/track/13hnZOARWepu30E9lhn4jO"
"11.12","19jo0UT2vqD4pNVfIqTy4R","River Deep Mountain High","Ike & Tina Turner","1ZikppG9dPedbIgMfnfx8k","1966",0.621,0.972,8,-3.791,0.195,155.115,"spotify:track:19jo0UT2vqD4pNVfIqTy4R","https://open.spotify.com/track/19jo0UT2vqD4pNVfIqTy4R"
"11.13","1D1nixOVWOxvNfWi0UD7VX","Unwritten","Natasha Bedingfield","7o95ZoZt5ZYn31e9z1Hc0a","2007",0.706,0.801,5,-6.333,0.0822,100.013,"spotify:track:1D1nixOVWOxvNfWi0UD7VX","https://open.spotify.com/track/1D1nixOVWOxvNfWi0UD7VX"
"11.14","1f3yAtsJtY87CTmM8RLnxf","Smells Like Teen Spirit","Nirvana","6olE6TJLqED3rqDCT0FyPh","1992",0.502,0.912,1,-4.556,0.106,116.761,"spotify:track:1f3yAtsJtY87CTmM8RLnxf","https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf"
"11.15","1gkBsKxTpVHIn1nLf05CUo","Peter Pan","El Canto Del Loco","5RK6c1tyaKpwcDpbgCGNgj","2009",0.568,0.832,4,-3.358,0.204,92.452,"spotify:track:1gkBsKxTpVHIn1nLf05CUo","https://open.spotify.com/track/1gkBsKxTpVHIn1nLf05CUo"
"11.16","1HEVjSZAI6Sxd90pwjmyUT","Ve Con el","Agrupacion LatinHits","3e3WaMmP1ey6ZLvVARzvOk","1972",0.363,0.43,9,-16.092,0.334,168.449,"spotify:track:1HEVjSZAI6Sxd90pwjmyUT","https://open.spotify.com/track/1HEVjSZAI6Sxd90pwjmyUT"
"11.17","1jhiZdK5oeY97rc3nu2YRO","Te Quise Tanto","Paulina Rubio","1d6dwipPrsFSJVmFTTdFSS","2004",0.69,0.947,2,-4.083,0.815,135.946,"spotify:track:1jhiZdK5oeY97rc3nu2YRO","https://open.spotify.com/track/1jhiZdK5oeY97rc3nu2YRO"
"11.18","1k4kMMTPN5Yc0KdMxtMTuj","Los Chicos Con las Chicas","Los Bravos","7ewJCECkpkh56w0Y4VWzSY","1967",0.562,0.868,4,-3.124,0.219,129.718,"spotify:track:1k4kMMTPN5Yc0KdMxtMTuj","https://open.spotify.com/track/1k4kMMTPN5Yc0KdMxtMTuj"
"11.19","1msphInQ8bBBQGFZkll7FX","En Que Estrella Estara","Nena Daconte","58ZTr51uERVdMQbfDbc5B3","2006",0.73,0.378,5,-7.441,0.0869,170.044,"spotify:track:1msphInQ8bBBQGFZkll7FX","https://open.spotify.com/track/1msphInQ8bBBQGFZkll7FX"
"11.20","1oVRr8tdQ7PgFDmeA8f0iQ","Oju","Las Ninas","337QnfG0mYq6OovxiTLaXP","2003",0.775,0.712,6,-5.26,0.0975,99.604,"spotify:track:1oVRr8tdQ7PgFDmeA8f0iQ","https://open.spotify.com/track/1oVRr8tdQ7PgFDmeA8f0iQ"
"11.21","1suTz9wOBk6pF2OAAgKFve","No importa que llueva","Efecto Pasillo","6CSa1r92LtHHdLG6kRabU3","2013",0.675,0.89,1,-4.747,0.151,103.053,"spotify:track:1suTz9wOBk6pF2OAAgKFve","https://open.spotify.com/track/1suTz9wOBk6pF2OAAgKFve"
"11.22","1xPSDf8z4dH46gkvlLtvDO","Maniac","Michael Sembello","771qBvjnXOH9Azr6lKy6FB","1983",0.617,0.533,3,-11.516,0.0415,158.86,"spotify:track:1xPSDf8z4dH46gkvlLtvDO","https://open.spotify.com/track/1xPSDf8z4dH46gkvlLtvDO"
"11.23","1YtZ6sHC4TalQbK4c37bqJ","Muñeca de Trapo","La Oreja de Van Gogh","4U7lXyKdSf1JbM1aXvsodC","2006",0.561,0.777,7,-3.285,0.108,94.975,"spotify:track:1YtZ6sHC4TalQbK4c37bqJ","https://open.spotify.com/track/1YtZ6sHC4TalQbK4c37bqJ"
"11.24","1zusIxNqJu8i4g6P6hJ2Qa","Mercy","Duffy","37NqXwtb6nIEqRt4EJSoIO","2008",0.793,0.859,0,-3.774,0.133,129.912,"spotify:track:1zusIxNqJu8i4g6P6hJ2Qa","https://open.spotify.com/track/1zusIxNqJu8i4g6P6hJ2Qa"
"11.25","23nd0r53ld4IITu7NusUmi","No Lastimes Más","Rocío Dúrcal","2uyweLa0mvPZH6eRzDddeB","1979",0.294,0.351,2,-9.558,0.245,205.171,"spotify:track:23nd0r53ld4IITu7NusUmi","https://open.spotify.com/track/23nd0r53ld4IITu7NusUmi"
"11.26","2aMIB1cIg00sxGAhkjCYsF","En La Selva","Juan Perro","6r3JyEDH6cQyEhcUfTshpt","1995",0.828,0.626,4,-10.419,0.272,102.073,"spotify:track:2aMIB1cIg00sxGAhkjCYsF","https://open.spotify.com/track/2aMIB1cIg00sxGAhkjCYsF"
"11.27","2CYCQI1HXSEnewOe9Omzxl","Naturaleza Muerta","Mecano","5BMgsAFg8rZQc3tqs5BB8G","1991",0.332,0.496,5,-7.179,0.36,142.625,"spotify:track:2CYCQI1HXSEnewOe9Omzxl","https://open.spotify.com/track/2CYCQI1HXSEnewOe9Omzxl"
"11.28","2EoIt9vdgFRNW03u5IvFsQ","Achy Breaky Heart","Billy Ray Cyrus","60rpJ9SgigSd16DOAG7GSa","1992",0.795,0.582,9,-10.156,0.12,121.798,"spotify:track:2EoIt9vdgFRNW03u5IvFsQ","https://open.spotify.com/track/2EoIt9vdgFRNW03u5IvFsQ"
"11.29","2sLS4tVaEoMYrNS67PVz0V","She Will Be Loved - Acoustic","Maroon 5","04gDigrS5kc9YWfZHwBETP","2005",0.614,0.509,11,-9.244,0.696,98.137,"spotify:track:2sLS4tVaEoMYrNS67PVz0V","https://open.spotify.com/track/2sLS4tVaEoMYrNS67PVz0V"
"11.30","2SzCxX6M6vDwdEwnHDiTaY","Jesus to a Child","George Michael","19ra5tSw0tWufvUp8GotLo","1996",0.534,0.415,1,-11.781,0.0847,173.561,"spotify:track:2SzCxX6M6vDwdEwnHDiTaY","https://open.spotify.com/track/2SzCxX6M6vDwdEwnHDiTaY"
"11.31","2UIpYwapLYA4crGocwiZOK","Este Mundo Va","Miguel Bosé","7mWCSSOYqm4E9mB7V4ot6S","1997",0.582,0.709,10,-8.09,0.185,148.016,"spotify:track:2UIpYwapLYA4crGocwiZOK","https://open.spotify.com/track/2UIpYwapLYA4crGocwiZOK"
"11.32","2uR6DAqwZCfDeD6jFrD5zA","Senor Matanza","Mano Negra","6jq7GptAwkoFiunDhZYqQ2","1994",0.722,0.908,0,-7.396,0.119,191.832,"spotify:track:2uR6DAqwZCfDeD6jFrD5zA","https://open.spotify.com/track/2uR6DAqwZCfDeD6jFrD5zA"
"11.33","2vEQ9zBiwbAVXzS2SOxodY","Nothing's Gonna Stop Us Now","Starship","0kObWap02DEg9EAJ3PBxzf","1987",0.643,0.801,6,-4.921,0.0719,95.988,"spotify:track:2vEQ9zBiwbAVXzS2SOxodY","https://open.spotify.com/track/2vEQ9zBiwbAVXzS2SOxodY"
"11.34","2vwlzO0Qp8kfEtzTsCXfyE","Wrecking Ball","Miley Cyrus","5YGY8feqx7naU7z4HrwZM6","2013",0.53,0.422,5,-6.262,0.107,119.964,"spotify:track:2vwlzO0Qp8kfEtzTsCXfyE","https://open.spotify.com/track/2vwlzO0Qp8kfEtzTsCXfyE"
"11.35","2w5KTTp4DLF5vJ4Xk6Y7bb","Estrella Gemela","Eros Ramazzotti","61J0BktHv7PuP3tjTPYXSX","1996",0.716,0.535,0,-7.825,0.124,142.027,"spotify:track:2w5KTTp4DLF5vJ4Xk6Y7bb","https://open.spotify.com/track/2w5KTTp4DLF5vJ4Xk6Y7bb"
"11.36","2YC3neZr19WGZ1FbBVd3Uc","Los Amigos de Mis Amigas Son Mis Amigos","Objetivo Birmania","6d88kdF9N4XWda5sc2yzul","1989",0.72,0.851,3,-9.712,0.106,133.12,"spotify:track:2YC3neZr19WGZ1FbBVd3Uc","https://open.spotify.com/track/2YC3neZr19WGZ1FbBVd3Uc"
"11.37","3ErynjjrmVXTgZ17qmFhRM","Palabras De Fuego","La Frontera","4WeIMVqCUH09dxtBsstIw3","1991",0.515,0.864,9,-9.996,0.153,142.13,"spotify:track:3ErynjjrmVXTgZ17qmFhRM","https://open.spotify.com/track/3ErynjjrmVXTgZ17qmFhRM"
"11.38","3fbnbn6A5O5RNb08tlUEgd","Streets of Philadelphia - Single Edit","Bruce Springsteen","3eqjTLE0HfPfh78zjh6TqT","1994",0.724,0.249,5,-15.488,0.0933,93.667,"spotify:track:3fbnbn6A5O5RNb08tlUEgd","https://open.spotify.com/track/3fbnbn6A5O5RNb08tlUEgd"
"11.39","3gTb27R3xjNV1Kj9OXqyMi","Yo Confieso","Mari Trini","0CVHw8AAgA5brxfblp1lsQ","1971",0.299,0.653,2,-4.855,0.0929,131.349,"spotify:track:3gTb27R3xjNV1Kj9OXqyMi","https://open.spotify.com/track/3gTb27R3xjNV1Kj9OXqyMi"
"11.40","3kEA66ZM9mCxwhynOxgsLh","Music and Lights","Imagination","2CkhxuagMCG9uvlbKm5G3m","1982",0.775,0.509,4,-11.356,0.0768,99.972,"spotify:track:3kEA66ZM9mCxwhynOxgsLh","https://open.spotify.com/track/3kEA66ZM9mCxwhynOxgsLh"
"11.41","3Oc4iQ506DbtBJebgBGyn6","That's What Friends Are For - Remastered","Dionne Warwick","2JSjCHK79gdaiPWdKiNUNp","1986",0.681,0.382,0,-10.669,0.0789,119.933,"spotify:track:3Oc4iQ506DbtBJebgBGyn6","https://open.spotify.com/track/3Oc4iQ506DbtBJebgBGyn6"
"11.42","3odjphkB5x0q5QAzX72B6x","El Ruido de Fondo","Miguel Rios","1dpnxi6xgoB2kaRYnnoatZ","1986",0.809,0.768,6,-7.901,0.907,121.212,"spotify:track:3odjphkB5x0q5QAzX72B6x","https://open.spotify.com/track/3odjphkB5x0q5QAzX72B6x"
"11.43","3QHONiXGMGU3z68mQInncF","I'll Be Missing You (feat. 112)","Diddy","59wfkuBoNyhDMQGCljbUbA","1997",0.862,0.479,7,-9.199,0.589,109.878,"spotify:track:3QHONiXGMGU3z68mQInncF","https://open.spotify.com/track/3QHONiXGMGU3z68mQInncF"
"11.44","3U4isOIWM3VvDubwSI3y7a","All of Me","John Legend","5y2Xq6xcjJb2jVM54GHK3t","2014",0.422,0.264,8,-7.064,0.132,119.93,"spotify:track:3U4isOIWM3VvDubwSI3y7a","https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a"
"11.45","3UmPmOnwIlGM6MtlY7s4dz","Toda la noche en la calle","Amaral","4OkeTQCk0fvX6VBYpOOxDi","2002",0.685,0.76,2,-3.96,0.0737,129.95,"spotify:track:3UmPmOnwIlGM6MtlY7s4dz","https://open.spotify.com/track/3UmPmOnwIlGM6MtlY7s4dz"
"11.46","3VHFkxbekZQF7xLRd7KjgL","Johnny And Mary","Robert Palmer","530Sdm7eqqzWBdDmILMgnu","1981",0.663,0.569,11,-12.467,0.0247,152.944,"spotify:track:3VHFkxbekZQF7xLRd7KjgL","https://open.spotify.com/track/3VHFkxbekZQF7xLRd7KjgL"
"11.47","40dHm1UCvJyHWIGXzVIpLC","El Africano","Georgie Dann","3mvKi0X95xuOuFItofQEHY","1985",0.77,0.73,2,-5.496,0.153,126.167,"spotify:track:40dHm1UCvJyHWIGXzVIpLC","https://open.spotify.com/track/40dHm1UCvJyHWIGXzVIpLC"
"11.48","43wyXbukLasmkQGkquqMHs","Gavilán o Paloma","Pablo Abraira","0RAxofrOAbyxRGHF37nnKX","1977",0.466,0.572,1,-6.182,0.0798,126.308,"spotify:track:43wyXbukLasmkQGkquqMHs","https://open.spotify.com/track/43wyXbukLasmkQGkquqMHs"
"11.49","49EQJQEzRB7tULbS0gGyo8","Miénteme","Ketama","5s9GgX51pD0YhcsQRSYlpF","1999",0.726,0.926,5,-4.858,0.154,102.978,"spotify:track:49EQJQEzRB7tULbS0gGyo8","https://open.spotify.com/track/49EQJQEzRB7tULbS0gGyo8"
"11.50","4ACxa9buEUnOdYEoPcnMpi","Your Woman","White Town","1MPcILKoMCJym9KscdYxuM","1997",0.815,0.605,5,-9.118,0.114,102.643,"spotify:track:4ACxa9buEUnOdYEoPcnMpi","https://open.spotify.com/track/4ACxa9buEUnOdYEoPcnMpi"
"11.51","4B0JvthVoAAuygILe3n4Bs","What Do You Mean?","Justin Bieber","1uNFoZAHBGtllmzznpCI3s","2015",0.837,0.571,5,-8.273,0.0849,125.034,"spotify:track:4B0JvthVoAAuygILe3n4Bs","https://open.spotify.com/track/4B0JvthVoAAuygILe3n4Bs"
"11.52","4CEGV9FdS1KROtzXROUtOs","Actitudes","Roberto Carlos","7fAKtXSdNInWAIf0jVUz65","1975",0.366,0.618,10,-7.202,0.0484,71.929,"spotify:track:4CEGV9FdS1KROtzXROUtOs","https://open.spotify.com/track/4CEGV9FdS1KROtzXROUtOs"
"11.53","4dzYaReISXJQSL0VQHVGUw","Fields Of Gold","Sting","0Ty63ceoRnnJKVEYP0VQpk","1993",0.646,0.342,2,-11.968,0.082,103.979,"spotify:track:4dzYaReISXJQSL0VQHVGUw","https://open.spotify.com/track/4dzYaReISXJQSL0VQHVGUw"
"11.54","4eVYqeQdus1HQqWwLEXsBv","Raincloud - 7"" Edit","Lighthouse Family","6edGSAX5dVpeJVwu1Q0NwJ","1998",0.661,0.718,2,-10.183,0.345,116.989,"spotify:track:4eVYqeQdus1HQqWwLEXsBv","https://open.spotify.com/track/4eVYqeQdus1HQqWwLEXsBv"
"11.55","4GmmUEm9e5jlZiZXalRpAk","Moving","Macaco","7mUBMaZW1MXGswaneb0JTT","2009",0.773,0.787,7,-7.373,0.195,149.919,"spotify:track:4GmmUEm9e5jlZiZXalRpAk","https://open.spotify.com/track/4GmmUEm9e5jlZiZXalRpAk"
"11.56","4L0XLD4ivW8QDPP80uD30l","Por verte feliz","Terapia Nacional","2z6YwsUV2FdzYqOiLDvuoQ","1992",0.578,0.935,9,-7.118,0.246,97.005,"spotify:track:4L0XLD4ivW8QDPP80uD30l","https://open.spotify.com/track/4L0XLD4ivW8QDPP80uD30l"
"11.57","4Ns3wsiPCIofie7wMoZPwc","Devuelveme a mi chica (Tributo Hombres G)","Seguridad Social","5UbMQUFrcJdDstPCza7y0B","2003",0.521,0.861,4,-4.034,0.074,190.178,"spotify:track:4Ns3wsiPCIofie7wMoZPwc","https://open.spotify.com/track/4Ns3wsiPCIofie7wMoZPwc"
"11.58","4QT3YKobBj4BI7xCYRLr9u","Just an Illusion","Imagination","2CkhxuagMCG9uvlbKm5G3m","1982",0.752,0.549,11,-10.532,0.0582,105.126,"spotify:track:4QT3YKobBj4BI7xCYRLr9u","https://open.spotify.com/track/4QT3YKobBj4BI7xCYRLr9u"
"11.59","4rwjuEJmy7XfPcDQZmSmpX","When We Dance","Sting","0Ty63ceoRnnJKVEYP0VQpk","1994",0.638,0.342,11,-11.225,0.0746,84.009,"spotify:track:4rwjuEJmy7XfPcDQZmSmpX","https://open.spotify.com/track/4rwjuEJmy7XfPcDQZmSmpX"
"11.60","4SKYPH4HJyRnzLVWC7whYV","Landslide Of Love","Transvision Vamp","7oIgcNOdEHNwP8NFl9tYWs","1990",0.598,0.641,0,-10.776,0.172,133.871,"spotify:track:4SKYPH4HJyRnzLVWC7whYV","https://open.spotify.com/track/4SKYPH4HJyRnzLVWC7whYV"
"11.61","4ufXXmvrLYKeVu4UFLaek5","Be Gentle","B.V.S.M.P.","5bA1TGkZ4mXFNfP0BxAsIH","1988",0.738,0.737,7,-10.381,0.0858,107.942,"spotify:track:4ufXXmvrLYKeVu4UFLaek5","https://open.spotify.com/track/4ufXXmvrLYKeVu4UFLaek5"
"11.62","4unmzD7whZIjevG0AxVQD9","Ellos Las Prefieren Gordas","Orquesta Mondragon","6d7LEKCmi5168sop16K9oI","1987",0.792,0.87,9,-6.672,0.567,135.199,"spotify:track:4unmzD7whZIjevG0AxVQD9","https://open.spotify.com/track/4unmzD7whZIjevG0AxVQD9"
"11.63","4y1Ox55Sth3eduJ2kN0OPU","Te Voy A Esperar","Juan Magán","1ackd5XprZEkH3McKbQD51","2012",0.683,0.806,10,-5.818,0.143,129.041,"spotify:track:4y1Ox55Sth3eduJ2kN0OPU","https://open.spotify.com/track/4y1Ox55Sth3eduJ2kN0OPU"
"11.64","4y5SgpH0LhVhivSKTKYH4L","Estaciones","Antonio Vega","0r4YtlmJPQk1xhiVKHuPeF","2001",0.716,0.555,4,-10.288,0.0709,101.997,"spotify:track:4y5SgpH0LhVhivSKTKYH4L","https://open.spotify.com/track/4y5SgpH0LhVhivSKTKYH4L"
"11.65","4YlN7blQhOZuLn7KWKfmFN","We'll Be Together","Sting","0Ty63ceoRnnJKVEYP0VQpk","1988",0.842,0.672,2,-9.862,0.0909,116.42,"spotify:track:4YlN7blQhOZuLn7KWKfmFN","https://open.spotify.com/track/4YlN7blQhOZuLn7KWKfmFN"
"11.66","59bqZ237MW9CvFRLqu6Dgg","Te He Echado De Menos - Radio Edit","Pablo Alborán","5M9Bb4adKAgrOFOhc05Y50","2012",0.692,0.679,7,-6.751,0.202,140.94,"spotify:track:59bqZ237MW9CvFRLqu6Dgg","https://open.spotify.com/track/59bqZ237MW9CvFRLqu6Dgg"
"11.67","5bycn7SuJzYnxte0W54mNX","Santa Lucia - Remastered","Miguel Rios","1dpnxi6xgoB2kaRYnnoatZ","1980",0.54,0.682,6,-5.969,0.141,102.69,"spotify:track:5bycn7SuJzYnxte0W54mNX","https://open.spotify.com/track/5bycn7SuJzYnxte0W54mNX"
"11.68","5d0M8iFSNn4fonHyRT8yeq","El Pistolero","Pistones","4Pr0ZbCKPMECu4AUFFeOvl","1984",0.722,0.695,2,-9.33,0.257,123.599,"spotify:track:5d0M8iFSNn4fonHyRT8yeq","https://open.spotify.com/track/5d0M8iFSNn4fonHyRT8yeq"
"11.69","5Dkk5FxeipGN7HmY5i4Uq5","Go Let It Out","Oasis","2DaxqgrOhkeH0fpeiQq2f4","2000",0.409,0.86,2,-5.635,0.216,84.203,"spotify:track:5Dkk5FxeipGN7HmY5i4Uq5","https://open.spotify.com/track/5Dkk5FxeipGN7HmY5i4Uq5"
"11.70","5fc3XWSpJo6jTlbjnhGOJQ","Eva Maria","Formula V","71Hp04UVv3eXJAn3BGsKJe","1973",0.723,0.584,10,-12.025,0.097,122.031,"spotify:track:5fc3XWSpJo6jTlbjnhGOJQ","https://open.spotify.com/track/5fc3XWSpJo6jTlbjnhGOJQ"
"11.71","5Klo65Y9uouLjNVDV3pqh7","Go West - 2003 Remastered Version","Pet Shop Boys","2ycnb8Er79LoH2AsR5ldjh","1993",0.535,0.951,7,-5.859,0.345,120.72,"spotify:track:5Klo65Y9uouLjNVDV3pqh7","https://open.spotify.com/track/5Klo65Y9uouLjNVDV3pqh7"
"11.72","5lWSa1rmuSL6OBPOnkAqoa","Rasputin","Boney M.","54R6Y0I7jGUCveDTtI21nb","1978",0.691,0.752,6,-11.47,0.595,126.005,"spotify:track:5lWSa1rmuSL6OBPOnkAqoa","https://open.spotify.com/track/5lWSa1rmuSL6OBPOnkAqoa"
"11.73","5Nm9ERjJZ5oyfXZTECKmRt","Stay With Me","Sam Smith","2wY79sveU1sp5g7SokKOiI","2015",0.418,0.42,0,-6.444,0.11,84.094,"spotify:track:5Nm9ERjJZ5oyfXZTECKmRt","https://open.spotify.com/track/5Nm9ERjJZ5oyfXZTECKmRt"
"11.74","5omgFpiMt1CGHjQGfkwzvz","Agua","Jarabe De Palo","5B6H1Dq77AV1LZWrbNsuH5","1998",0.715,0.358,5,-15.522,0.104,145.751,"spotify:track:5omgFpiMt1CGHjQGfkwzvz","https://open.spotify.com/track/5omgFpiMt1CGHjQGfkwzvz"
"11.75","5OUUjcCjgt6RU8oM10raCz","Las flechas del amor","Karina","7kL7lbaqaHIUB3Ol5YU69a","1969",0.562,0.655,6,-6.954,0.169,107.511,"spotify:track:5OUUjcCjgt6RU8oM10raCz","https://open.spotify.com/track/5OUUjcCjgt6RU8oM10raCz"
"11.76","5RYLa5P4qweEAKq5U1gdcK","A Kind Of Magic - Remastered 2011","Queen","1dfeR4HaWDbWqFHLkxsg1d","1986",0.67,0.776,9,-5.874,0.128,130.128,"spotify:track:5RYLa5P4qweEAKq5U1gdcK","https://open.spotify.com/track/5RYLa5P4qweEAKq5U1gdcK"
"11.77","5sgVguJJlA7thC8ybAFOo5","Tonight I'm Yours [Don't Hurt Me] - 2008 Version","Rod Stewart","2y8Jo9CKhJvtfeKOsYzRdT","1982",0.68,0.826,9,-4.958,0.0861,158.314,"spotify:track:5sgVguJJlA7thC8ybAFOo5","https://open.spotify.com/track/5sgVguJJlA7thC8ybAFOo5"
"11.78","5Wiv114giYA7L78LJcxGdw","Left To My Own Devices - 2001 Remastered Version","Pet Shop Boys","2ycnb8Er79LoH2AsR5ldjh","1989",0.621,0.882,7,-6.05,0.197,126.811,"spotify:track:5Wiv114giYA7L78LJcxGdw","https://open.spotify.com/track/5Wiv114giYA7L78LJcxGdw"
"11.79","5Yp3e8RcjYevBTZYJ7OD7s","Europa (Earth's Cry Heaven's Smile)","Santana","6GI52t8N5F02MxU0g5U69P","1976",0.296,0.669,0,-5.364,0.154,74.692,"spotify:track:5Yp3e8RcjYevBTZYJ7OD7s","https://open.spotify.com/track/5Yp3e8RcjYevBTZYJ7OD7s"
"11.80","5zGJT3TTShcNHeJeDrjPvs","Fuego en el Fuego","Eros Ramazzotti","61J0BktHv7PuP3tjTPYXSX","2000",0.796,0.856,9,-3.851,0.0912,126.987,"spotify:track:5zGJT3TTShcNHeJeDrjPvs","https://open.spotify.com/track/5zGJT3TTShcNHeJeDrjPvs"
"11.81","5ZSy8ZyhOauGevGv5EnoZS","The Sound Of C - Original 88 Version","Confetti's","0QqL7lw3m7HXa7OMyyCxil","1989",0.812,0.946,10,-7.958,0.279,111.398,"spotify:track:5ZSy8ZyhOauGevGv5EnoZS","https://open.spotify.com/track/5ZSy8ZyhOauGevGv5EnoZS"
"11.82","6C9xQ1yu5awqffSbiH2gok","Bad Day - Live From Mark and Lard On BBC Radio 1 / 2003","R.E.M.","4KWTAlx2RvbpseOGMEmROg","2003",0.201,0.732,5,-10.772,0.114,197.5,"spotify:track:6C9xQ1yu5awqffSbiH2gok","https://open.spotify.com/track/6C9xQ1yu5awqffSbiH2gok"
"11.83","6GEA2gJWFw0rQzHPBBlPIA","Let Your Soul Be Your Pilot","Sting","0Ty63ceoRnnJKVEYP0VQpk","1996",0.647,0.574,10,-9.127,0.11,96.02,"spotify:track:6GEA2gJWFw0rQzHPBBlPIA","https://open.spotify.com/track/6GEA2gJWFw0rQzHPBBlPIA"
"11.84","6kPFCrMU1hfUu0iTjMOFvl","Noche de San Juan","Bertin Osborne","3GcAxbZYbhiXlNrhxWgiQZ","1984",0.647,0.892,10,-3.631,0.0907,163.994,"spotify:track:6kPFCrMU1hfUu0iTjMOFvl","https://open.spotify.com/track/6kPFCrMU1hfUu0iTjMOFvl"
